,stance1_successrate,stance2_successrate,stance3_successrate,stance4_successrate,stance5_successrate,stance6_successrate,stance7_successrate,stance8_successrate,stance9_successrate,stance10_successrate,stance11_successrate,stance12_successrate,stance13_successrate,stance14_successrate,stance1_steps,stance2_steps,stance3_steps,stance4_steps,stance5_steps,stance6_steps,stance7_steps,stance8_steps,stance9_steps,stance10_steps,stance11_steps,stance12_steps,stance13_steps,stance14_steps,stance1_rewards,stance2_rewards,stance3_rewards,stance4_rewards,stance5_rewards,stance6_rewards,stance7_rewards,stance8_rewards,stance9_rewards,stance10_rewards,stance11_rewards,stance12_rewards,stance13_rewards,stance14_rewards
955,1,1,1,1,1,1,0,0,0,0,0,0,0,0,60,472,38,104,54,192,0,0,0,0,0,0,0,0,-23.94748089435454,-135.4782830529947,-20.222024409450913,-49.864703775180885,-27.355487467071445,-79.82922191768776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,1,1,1,1,1,1,1,1,0,0,0,0,0,0,55,183,52,100,54,111,63,99,0,0,0,0,0,0,-21.610266471980726,-86.36649798323367,-27.909312189195997,-49.84872370378413,-28.325729497310128,-77.01010784452184,-36.46966945286245,-58.431395513087566,0.0,0.0,0.0,0.0,0.0,0.0
957,1,1,1,1,1,1,0,0,0,0,0,0,0,0,53,156,70,107,121,101,0,0,0,0,0,0,0,0,-22.211106009058454,-60.570963705434124,-41.4451740358669,-56.65315740297232,-70.80871852367923,-57.75749556921799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,1,1,1,1,1,1,1,1,1,1,1,0,0,0,54,248,46,82,202,177,50,169,130,597,46,0,0,0,-22.390463037387107,-87.18520418617533,-23.553369103626,-47.665642226035125,-100.74158571619523,-54.241428116768,-38.962719879443576,-106.40414650853727,-82.0150352291271,-306.40379638895433,-40.594299149009224,0.0,0.0,0.0
959,1,1,1,1,1,1,1,1,1,1,0,0,0,0,54,310,30,95,46,98,175,198,403,655,0,0,0,0,-21.237763323903263,-98.68261449746271,-14.752855954229208,-49.51917991927903,-22.70082815342949,-56.70174294253549,-98.27968444231406,-98.53039056531077,-205.69543570615252,-305.67486233639437,0.0,0.0,0.0,0.0
960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48,167,0,0,0,0,0,0,0,0,0,0,0,0,-21.93162819998696,-74.23717550848927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,1,1,1,1,1,1,0,0,0,0,0,0,0,0,52,408,47,119,32,109,0,0,0,0,0,0,0,0,-21.331226977674763,-128.01789971954716,-27.943669149973914,-63.14335427832217,-17.292296785353404,-63.57272545650373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.46755007059912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,1,1,1,1,0,0,0,0,0,0,0,0,0,0,58,168,44,100,0,0,0,0,0,0,0,0,0,0,-22.074446162520765,-70.26753211777829,-18.567507382419727,-54.546728280896275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,1,1,1,1,1,1,1,1,0,0,0,0,0,0,52,299,41,158,97,411,218,65,0,0,0,0,0,0,-21.97718368789097,-96.61980291497507,-22.771708345566033,-76.68574357983645,-52.44154825734221,-193.7368114201757,-106.08099960726815,-42.49106513209713,0.0,0.0,0.0,0.0,0.0,0.0
965,1,1,1,1,1,1,1,1,1,0,0,0,0,0,53,416,42,110,57,319,254,76,268,0,0,0,0,0,-21.1102873115873,-116.78409569995748,-21.368985773738657,-58.778659698124066,-28.890039878318927,-144.97707133669877,-194.3779493629012,-48.41964390660639,-148.72429884792635,0.0,0.0,0.0,0.0,0.0
966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,62,158,0,0,0,0,0,0,0,0,0,0,0,0,-23.973276248102117,-55.85875655025216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,1,1,1,1,1,0,0,0,0,0,0,0,0,0,52,205,40,236,31,0,0,0,0,0,0,0,0,0,-21.787448522255374,-68.36155383581318,-21.498563424815806,-99.60837633418151,-17.534246226911794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,1,1,1,1,0,0,0,0,0,0,0,0,0,0,61,173,75,113,0,0,0,0,0,0,0,0,0,0,-23.65284560471691,-55.85706135593747,-27.2222501301555,-51.700087149590765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,1,1,1,1,1,1,1,1,0,0,0,0,0,0,116,154,57,87,51,123,203,76,0,0,0,0,0,0,-30.240442437851396,-75.80240016877275,-32.86051109686347,-52.66412979835084,-27.995177683421588,-73.50304509767673,-111.83779220856542,-46.05856819509074,0.0,0.0,0.0,0.0,0.0,0.0
970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.575144685560893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,1,1,1,1,1,1,1,1,1,1,1,1,0,0,52,310,33,100,138,161,39,181,334,563,72,88,0,0,-20.781865308312135,-84.25090432064205,-16.482940577086218,-48.42560763123188,-58.25919296062199,-72.2319218381997,-29.572763182617823,-93.91132755936894,-219.4289246812211,-168.8677267178932,-53.9971244872799,-48.18044193674759,0.0,0.0
972,1,1,1,1,1,0,0,0,0,0,0,0,0,0,56,486,41,125,44,0,0,0,0,0,0,0,0,0,-22.43125307408236,-159.28836575013062,-23.15474875798286,-59.0849076442451,-23.042330962476495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,1,1,1,1,1,1,0,0,0,0,0,0,0,0,53,169,41,98,52,152,0,0,0,0,0,0,0,0,-22.53460443007677,-69.56605408894465,-25.100643288248556,-52.85718463625272,-25.177650844941198,-85.24965730126993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.74084911042572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,1,1,1,1,1,0,0,0,0,0,0,0,0,0,49,235,38,106,48,0,0,0,0,0,0,0,0,0,-20.96306399740936,-81.02923912413297,-20.51278676574785,-56.77039500906826,-24.8700701110074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,1,1,1,1,1,1,1,1,1,0,0,0,0,0,49,126,43,92,47,189,73,163,498,0,0,0,0,0,-20.730371548606712,-51.969256515302,-22.02286810386329,-53.672739658494535,-26.352852530032234,-93.50368086787115,-32.84008495899876,-92.97964234301917,-271.0473845459975,0.0,0.0,0.0,0.0,0.0
977,1,1,1,1,1,0,0,0,0,0,0,0,0,0,48,256,44,122,38,0,0,0,0,0,0,0,0,0,-21.913142546933823,-89.28656977262735,-26.07516381821059,-67.50035907633332,-20.31437584297184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,1,1,1,1,1,1,0,0,0,0,0,0,0,0,53,250,41,121,47,502,0,0,0,0,0,0,0,0,-22.109490336021143,-72.9357826162612,-22.229774207090884,-60.0060457490526,-24.433957363241014,-179.7617924675513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,1,1,1,1,1,1,1,1,0,0,0,0,0,0,58,172,49,134,64,136,71,61,0,0,0,0,0,0,-21.961466186801914,-68.7241837814789,-28.482822580502305,-61.10661292687776,-41.92177125973448,-68.25889193332249,-47.80068142990713,-32.11109766200723,0.0,0.0,0.0,0.0,0.0,0.0
980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,494,60,102,46,471,222,92,260,250,50,319,151,66,-22.11042761464481,-161.49792263340112,-35.0582091819095,-54.28098805033283,-21.810004167418867,-226.04839181301426,-99.2311533785172,-54.376202638091485,-150.76849670925785,-109.43229468099166,-31.435587613270474,-134.59477923329695,-103.33202584247387,-31.42466849931092
981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,323,0,0,0,0,0,0,0,0,0,0,0,0,-21.727206843611448,-103.8739130060465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,1,1,1,1,1,1,1,1,0,0,0,0,0,0,49,128,154,89,481,72,77,87,0,0,0,0,0,0,-21.676708680470988,-53.42558787277842,-76.50788002738845,-51.82252383655932,-179.2971395030124,-40.536149683056145,-50.81802151441507,-41.3643995761914,0.0,0.0,0.0,0.0,0.0,0.0
983,1,1,1,1,1,1,1,1,1,1,1,1,0,0,48,175,50,99,54,99,483,98,281,360,182,258,0,0,-21.45656313433072,-76.38542830685965,-27.427415949409863,-59.483495485877306,-31.69052425112581,-64.27330217422005,-224.10271509396495,-62.44652654153172,-173.5485221370323,-185.39322480410058,-98.07280268068241,-118.86035374144907,0.0,0.0
984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,185,0,0,0,0,0,0,0,0,0,0,0,0,-22.60802826320344,-67.92289328936016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,1,1,1,1,1,1,1,1,1,1,1,1,0,0,54,373,39,91,55,85,188,63,270,470,43,166,0,0,-21.576769928684534,-126.2429040505805,-20.01155494572866,-47.9433189781916,-27.159272958948243,-46.17505398373833,-122.40074349701385,-37.09769882651098,-159.0072843634941,-216.64249092595554,-31.852056595305083,-63.06726964800875,0.0,0.0
986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48,208,0,0,0,0,0,0,0,0,0,0,0,0,-20.4711484395342,-70.58486754116497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,1,1,1,1,1,1,1,1,0,0,0,0,0,0,51,264,35,267,176,85,206,71,0,0,0,0,0,0,-21.683289150866738,-89.17477394116392,-19.3748943701861,-111.0096321021587,-82.90973125153269,-50.09025001531752,-118.95891523422614,-46.6960095931042,0.0,0.0,0.0,0.0,0.0,0.0
988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.089049212274464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,1,1,1,1,1,0,0,0,0,0,0,0,0,0,55,265,38,102,48,0,0,0,0,0,0,0,0,0,-21.927540566031112,-76.42387735836542,-21.255446636766496,-51.25034118781625,-24.094103253146624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50,156,48,100,57,129,239,79,0,0,0,0,0,0,-21.8669310495382,-60.9734119370386,-22.246440569991037,-58.233168250641405,-31.84262002030768,-76.12063995997352,-148.75874859049145,-45.435976494947965,0.0,0.0,0.0,0.0,0.0,0.0
991,1,1,1,1,1,1,1,1,0,0,0,0,0,0,55,265,32,90,55,83,89,69,0,0,0,0,0,0,-22.269060102433496,-81.22614991733099,-17.345393038220312,-50.166908615158654,-29.043572805570193,-48.10869160666386,-60.6367430509098,-42.3692955542588,0.0,0.0,0.0,0.0,0.0,0.0
992,1,1,1,1,1,1,1,1,1,1,0,0,0,0,62,208,58,110,58,207,247,83,257,298,0,0,0,0,-23.03893234667361,-64.02758809278167,-29.72834417755049,-56.07308242074036,-27.746478299467693,-92.32647586867117,-208.70651891943854,-46.26715538608398,-148.0594856371525,-106.99550823849805,0.0,0.0,0.0,0.0
993,1,1,1,1,1,1,1,1,1,1,1,1,0,0,53,585,40,111,50,230,220,118,473,385,336,136,0,0,-22.313001124872834,-154.9016387854266,-23.582191933301516,-60.817184853518725,-27.299846090983475,-81.22398054749787,-178.8093092480559,-66.6592230117179,-286.0839561480337,-226.9076733594344,-154.39280019131724,-70.90983990472066,0.0,0.0
994,1,1,1,0,0,0,0,0,0,0,0,0,0,0,55,386,40,0,0,0,0,0,0,0,0,0,0,0,-21.84646673973399,-111.80390056425446,-20.661238693805704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,1,1,1,1,1,0,0,0,0,0,0,0,0,0,55,291,41,105,51,0,0,0,0,0,0,0,0,0,-21.545302208588062,-89.94995381491167,-21.461259551905428,-55.86685224366035,-25.78705891489138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,1,1,1,1,1,1,1,1,1,1,1,1,0,0,48,209,39,111,181,85,246,74,486,559,463,136,0,0,-21.49553369231271,-77.41459775722488,-21.39953512194765,-56.61499697697937,-85.55921738219405,-46.91464222380624,-118.9267761056297,-45.568121725331274,-277.5906719840228,-215.14308745234098,-181.10767407393246,-75.4466891319994,0.0,0.0
997,1,1,1,1,1,1,1,1,0,0,0,0,0,0,57,541,45,110,45,644,75,150,0,0,0,0,0,0,-23.46298143992268,-150.72835045893433,-24.832275782864787,-50.28511951973953,-21.545642715485794,-232.265144378613,-73.52195726918073,-77.33983505885361,0.0,0.0,0.0,0.0,0.0,0.0
