,stance1_successrate,stance2_successrate,stance3_successrate,stance1_steps,stance2_steps,stance3_steps,stance1_rewards,stance2_rewards,stance3_rewards
3278,1,1,1,55,33,119,-26.401082216160795,-9.439770275788861,-38.82065288944768
3279,0,0,0,201,0,0,-44.38135336394178,0.0,0.0
3280,1,1,1,50,46,95,-21.91707408322879,-14.693087862100747,-19.892094528693505
3281,1,1,1,47,23,74,-21.59559657567963,-6.043227266256239,-14.16062079748257
3282,1,0,0,50,201,0,-23.40789172133393,-206.3337424273395,0.0
3283,1,0,0,55,201,0,-23.977793814970706,-179.24094112308637,0.0
3284,1,1,1,197,71,114,-55.6290477466249,-27.502841046118093,-19.79999955051847
3285,1,0,0,171,201,0,-36.39672568062348,-115.71110910286077,0.0
3286,1,1,1,57,34,136,-27.116693742921598,-10.078620672671889,-33.91511498032838
3287,1,0,0,53,201,0,-26.996298741237723,-126.7676505420561,0.0
3288,1,1,1,54,49,103,-24.848671841626853,-16.500954084641496,-24.05403264813186
3289,0,0,0,201,0,0,-86.98191848950685,0.0,0.0
3290,1,1,1,51,25,193,-23.02794631631181,-6.324409133324216,-43.291595752640816
3291,1,0,0,54,201,0,-26.160999300758167,-146.88172961486518,0.0
3292,1,0,0,52,201,0,-24.510917259569,-126.90436531323886,0.0
3293,1,0,0,54,201,0,-24.760398943135797,-158.83851306531272,0.0
3294,1,0,0,48,201,0,-23.496326212805492,-129.47829890520978,0.0
3295,1,1,1,87,35,124,-27.168385540902694,-10.439759002922191,-31.647100460675826
3296,1,1,1,54,37,90,-24.28752579696814,-10.116388865044414,-18.303502741175755
3297,1,1,0,50,84,201,-23.1212448555495,-28.533718144891438,-34.2325478054405
3298,1,0,0,48,201,0,-22.449415129640702,-135.4632920671559,0.0
3299,1,1,1,49,41,151,-23.129586108585947,-12.927981170294359,-25.16133913881915
3300,1,0,0,52,201,0,-26.058545857492234,-122.40879506549025,0.0
3301,1,1,1,61,41,110,-21.24269711288332,-12.55905641882487,-27.20579608101957
3302,1,0,0,48,201,0,-23.882216457072214,-145.51396615031223,0.0
3303,1,1,0,45,25,201,-20.343374134978482,-6.038683464097169,-43.737530292711995
3304,1,1,1,54,34,88,-22.323695388325543,-8.855512368990734,-17.92560504102093
3305,1,1,1,59,41,150,-28.53526315814904,-12.427888620495148,-32.646851859943254
3306,1,1,1,60,26,196,-24.43133417974063,-7.009650267063569,-32.45126460074791
3307,1,0,0,48,201,0,-23.718905394591754,-172.10395931619922,0.0
3308,1,1,0,54,33,201,-24.554615748430678,-8.861947273307617,-38.53504076081316
3309,1,1,1,46,23,79,-21.132583945828436,-5.813808090230051,-17.370145350078612
3310,1,0,0,54,201,0,-25.48696298548525,-137.71440743208154,0.0
3311,1,1,1,52,26,95,-22.56725372184541,-6.422109435364864,-18.246639361819206
3312,0,0,0,201,0,0,-92.32090033371227,0.0,0.0
3313,1,1,1,55,41,99,-26.549828070466187,-12.739526564249989,-25.2766603529279
3314,1,0,0,60,201,0,-24.703076532163852,-106.89272963380165,0.0
3315,1,1,1,53,30,181,-24.102734845107157,-6.697088817967493,-47.06629149197555
3316,1,0,0,55,201,0,-27.669572921299235,-124.39342891830587,0.0
3317,1,1,1,49,24,96,-24.50409754309928,-5.899271739891544,-21.953768365311
3318,1,1,0,50,29,201,-21.57117954653943,-8.275607444790605,-103.5319233843789
3319,1,0,0,52,201,0,-23.914235851310508,-203.5369248840391,0.0
3320,1,1,1,54,27,183,-25.12160311942315,-6.265866850829274,-33.874252932597486
3321,1,1,1,60,38,103,-26.05498541887493,-11.859217334004638,-23.993917860211422
3322,1,0,0,50,201,0,-23.146157798400786,-150.81736255783292,0.0
3323,1,1,1,96,98,113,-26.34047889179076,-36.26639808506008,-26.738509847112287
3324,1,0,0,51,201,0,-24.9735418200795,-123.91795336151604,0.0
3325,1,1,1,56,24,139,-28.23223067120022,-6.528905511904853,-26.650154207357
3326,1,1,0,53,20,201,-25.565252984880335,-5.706244425370218,-72.69834306343915
3327,1,0,0,53,201,0,-25.240192076506627,-343.5385756028211,0.0
3328,1,1,0,53,23,201,-25.748977303878885,-5.102401481018723,-48.52599320084351
3329,1,0,0,57,201,0,-26.202133532678495,-147.95390998257304,0.0
3330,1,1,1,112,45,101,-26.905632208400913,-15.123603435449272,-25.898476705767575
3331,1,0,0,52,201,0,-24.834934440278936,-214.92996753667703,0.0
3332,1,0,0,51,201,0,-22.70675419184192,-146.95670755587977,0.0
3333,1,0,0,56,201,0,-24.1080467967723,-110.01528069089507,0.0
3334,1,1,1,105,41,92,-28.87599086964809,-12.676695468346988,-18.551394496639308
3335,1,1,1,55,44,189,-25.066258935041954,-13.231965885474478,-34.62668533054926
3336,1,1,0,52,36,201,-24.067709577105127,-11.123781500689512,-39.47215470183037
3337,1,0,0,50,201,0,-22.196847247610005,-252.56972429543885,0.0
3338,1,1,1,53,46,114,-23.101122925373346,-14.851190689168801,-26.25338689077173
3339,1,0,0,56,201,0,-26.442341055474337,-134.23647692309632,0.0
3340,1,1,1,65,86,109,-25.17372917698892,-30.145927155776228,-21.75990374914524
3341,1,0,0,54,201,0,-24.660490744217963,-127.08760349042937,0.0
3342,1,1,1,47,23,124,-22.59252939771045,-5.90375898383318,-27.009260353631657
3343,1,1,1,51,34,154,-23.559081163564507,-10.202879610533081,-28.11064717917915
3344,1,1,1,54,43,84,-26.28802840709117,-11.2335556155009,-18.6273651758317
3345,1,0,0,60,201,0,-24.733345584360265,-121.26425348397458,0.0
3346,1,1,0,57,21,201,-24.54119318112938,-5.42084851094023,-37.96641363088344
3347,1,1,0,49,32,201,-22.52204518426797,-8.425977929676689,-29.213109160696472
3348,1,0,0,52,201,0,-24.841287935202477,-265.6864175073937,0.0
3349,1,1,1,49,33,126,-23.476449226608942,-8.147869787168426,-29.745430719221712
3350,1,1,1,49,32,107,-20.883632613631416,-10.409814797597207,-24.536753367296154
3351,1,1,0,75,28,201,-30.83733699226332,-8.046140191355486,-45.133284703500195
3352,1,1,1,53,20,97,-24.647787388669745,-5.6873219788743,-16.846248062240786
3353,1,1,1,49,21,80,-22.412614373310355,-5.543062045472764,-15.562122168750571
3354,1,1,1,93,34,114,-25.386049223500788,-9.378077826618581,-24.521424296415123
3355,1,1,1,50,24,142,-20.386755399907006,-6.347631078593924,-21.58241483191974
3356,1,0,0,51,201,0,-22.09411825709722,-103.05576927018305,0.0
3357,1,1,1,56,33,182,-23.67239532422992,-9.613077368203973,-30.973491842179925
3358,1,1,1,50,38,100,-22.289531731286036,-9.999532956032482,-18.754032365754334
3359,1,0,0,55,201,0,-25.879387710158184,-115.73699312063002,0.0
3360,1,1,1,53,42,121,-23.942842187612687,-12.406320307664755,-21.28429300555571
3361,1,1,1,53,38,99,-24.776239755861152,-10.43412038269963,-20.163870209281704
3362,1,0,0,94,201,0,-27.717332611084025,-148.42118429591505,0.0
3363,1,0,0,48,201,0,-19.602353776541282,-143.02286300004187,0.0
3364,1,1,0,49,22,201,-23.555408581425,-6.111689348672989,-72.092776211029
3365,1,1,0,51,23,201,-25.739899441300373,-6.110832984345339,-32.72785325293908
3366,1,0,0,50,201,0,-18.428573892747902,-150.80697957005225,0.0
3367,1,0,0,51,201,0,-24.052323728979406,-151.36574527557946,0.0
3368,1,1,1,50,42,98,-24.945294247708212,-12.428731570047379,-22.190342779793735
3369,1,0,0,57,201,0,-25.323650013362048,-131.35782874038128,0.0
3370,1,0,0,52,201,0,-22.921416809543242,-178.16166606670387,0.0
3371,1,0,0,55,201,0,-24.413293224449575,-119.41234103526043,0.0
3372,1,1,1,54,39,100,-22.43933651240999,-10.81209567412464,-21.747257115883496
3373,1,0,0,49,201,0,-21.753563316576447,-114.9061762525284,0.0
3374,1,1,0,51,28,201,-22.95928017755734,-8.04197112876554,-45.645156469679016
3375,1,1,1,55,31,122,-22.090441904644813,-7.181800317672041,-30.367934805050517
3376,1,0,0,52,201,0,-22.51547882354792,-125.02437795619362,0.0
3377,1,1,1,50,50,89,-21.7588288573024,-15.607788171353965,-17.202556021653546
3378,1,1,1,78,39,121,-27.972931906932796,-11.243403328266291,-21.247319495909306
3379,1,1,0,47,23,201,-23.234850972846893,-5.917656012027559,-36.22908201105623
3380,1,1,1,49,45,106,-23.304679005195027,-16.507942076910144,-24.255575726442007
3381,1,0,0,53,201,0,-25.48702006450209,-176.8649725110069,0.0
3382,1,1,1,57,24,167,-24.307508632967508,-6.022162484807833,-39.90556086693344
3383,1,0,0,53,201,0,-25.5912269926458,-114.98940961972562,0.0
3384,1,1,1,58,34,189,-25.863621169099392,-7.9727929919519465,-31.845235986232016
3385,1,1,1,61,41,83,-26.74371336402065,-13.817219522298318,-18.062381564188023
3386,1,0,0,54,201,0,-24.001456120868152,-123.6950157338098,0.0
3387,1,0,0,51,201,0,-23.069511502565028,-127.13782991650345,0.0
3388,1,1,1,60,26,144,-23.78088341838207,-5.936169468217822,-26.65162943389116
3389,1,1,1,57,33,98,-25.02054324083928,-8.767681379986392,-22.411546326935333
3390,1,0,0,53,201,0,-25.81745087873058,-125.31513942923917,0.0
3391,1,0,0,58,201,0,-29.99184131024523,-118.7527932118118,0.0
3392,1,1,1,60,42,88,-27.107237331862066,-11.728778620479932,-18.7650087565028
3393,1,1,1,50,22,147,-23.64176899921973,-5.587254916269571,-21.471653991090033
3394,1,0,0,49,201,0,-23.786324730628237,-151.7435953459002,0.0
3395,1,0,0,54,201,0,-24.887750035881893,-135.09433786405032,0.0
3396,1,0,0,48,201,0,-24.71458075143258,-125.36427101072871,0.0
3397,1,0,0,50,201,0,-24.930239452597714,-130.61157346154744,0.0
3398,1,0,0,48,201,0,-19.961412376912747,-172.16315204121574,0.0
3399,1,1,1,52,30,93,-23.961341857687326,-7.817889413827545,-29.336659003866615
3400,1,1,1,54,26,99,-24.795085374597193,-6.873099132938068,-24.099825343538164
3401,1,1,1,91,49,100,-25.674332631069444,-15.515549843900192,-22.428594952547275
3402,1,0,0,54,201,0,-22.427923225091515,-120.79572491464222,0.0
3403,1,0,0,54,201,0,-24.72987112315989,-269.9676139249714,0.0
3404,1,0,0,53,201,0,-24.885300236180306,-130.62952540650198,0.0
3405,1,1,1,50,27,117,-23.656002005513848,-7.2699177885764925,-24.402309291683608
3406,1,0,0,54,201,0,-24.038702630380516,-255.56601816512023,0.0
3407,1,1,1,47,40,103,-21.309280581146382,-11.01282103542592,-21.91478082456947
3408,1,0,0,54,201,0,-25.088245069762223,-146.36064045580753,0.0
3409,1,1,1,178,144,118,-34.70917987751168,-76.7900876856002,-23.459482064640735
3410,1,1,1,54,25,134,-27.06379693425152,-5.660869575215157,-20.27996482570354
3411,0,0,0,201,0,0,-90.09029823982377,0.0,0.0
3412,1,0,0,59,201,0,-23.26327739031203,-116.37800317396773,0.0
3413,1,0,0,48,201,0,-21.455690261225815,-166.46643980716368,0.0
3414,1,0,0,50,201,0,-21.648795122191473,-152.63490634078033,0.0
3415,1,1,1,54,45,85,-23.835555168188076,-14.482225140233608,-19.414271334551096
3416,1,1,1,95,41,117,-27.47203261260432,-11.865382111031773,-22.346196526545786
3417,1,0,0,59,201,0,-23.992295407618048,-110.62470293556088,0.0
3418,1,1,1,57,49,98,-23.17624922944235,-18.047922592435846,-21.10355710511028
3419,1,0,0,47,201,0,-21.75084595597249,-146.50313132907695,0.0
3420,1,0,0,52,201,0,-23.719363311406386,-122.74243617760136,0.0
3421,1,1,1,56,35,183,-21.194048235258727,-9.41667031382447,-35.283236541110114
3422,1,1,1,53,41,105,-24.314720942542724,-12.48470541493312,-25.478351898779252
3423,1,1,1,51,42,86,-23.503581685197677,-12.072473464334573,-18.148708529023736
3424,1,1,0,48,22,201,-23.53376549156083,-5.653445071696621,-108.83915672166842
3425,1,1,0,124,91,201,-30.45148301059824,-32.3472536843995,-43.76520737035356
3426,1,1,0,56,23,201,-25.545162402523637,-6.287892897073111,-42.32587651398234
3427,1,1,0,65,38,201,-26.532820871819023,-9.442816181653248,-43.77563511453568
3428,1,1,1,51,42,146,-23.09010655917331,-12.964906908640971,-24.381867885263777
3429,1,0,0,52,201,0,-23.738233963057592,-169.36676988075016,0.0
3430,1,1,0,54,42,201,-23.055530045081642,-13.24882197472638,-40.61515404784388
3431,1,1,1,57,42,169,-24.91498139333745,-13.473833508624278,-32.182765451216326
3432,1,1,1,48,25,93,-22.158322249576585,-6.280759214412002,-19.68133280271188
3433,1,0,0,54,201,0,-23.910327953351125,-143.86778096082335,0.0
3434,1,0,0,60,201,0,-26.499459429963238,-103.14554247534656,0.0
3435,1,1,1,55,38,97,-25.739771434849185,-11.750254721706437,-19.434398335590647
3436,1,0,0,54,201,0,-25.221696025044672,-133.6381247352236,0.0
3437,1,0,0,49,201,0,-24.167844797163838,-129.57283250214974,0.0
3438,1,1,1,51,25,162,-23.45878137336304,-7.401986822162743,-36.820369930289836
3439,1,1,1,53,29,120,-24.038809930662012,-7.016118805206391,-19.751056872295063
3440,1,0,0,60,201,0,-25.62673130070027,-115.2064841998492,0.0
3441,1,1,0,50,27,201,-22.576728426480756,-6.459939163277284,-50.23798414748544
3442,1,0,0,52,201,0,-24.315906566525616,-171.77301553071948,0.0
3443,0,0,0,201,0,0,-93.07987110687074,0.0,0.0
3444,1,0,0,52,201,0,-22.3579316608697,-116.01182571815187,0.0
3445,1,1,1,56,45,132,-25.685095602367532,-15.080263718054612,-26.69441983728639
3446,1,0,0,51,201,0,-23.209420329189058,-268.2265205416599,0.0
3447,1,1,0,48,20,201,-19.272017438235313,-5.092207342438343,-43.841366792988225
3448,1,0,0,46,201,0,-19.396391802735206,-246.82848681983148,0.0
3449,1,0,0,56,201,0,-24.123493438360168,-174.45525884477328,0.0
3450,1,1,0,51,25,201,-22.747417757347424,-6.833358520512297,-92.62970053917604
3451,1,1,1,53,44,90,-24.20619321488162,-15.819623550043936,-20.91085716810012
3452,1,0,0,47,201,0,-22.70748685720061,-130.42303320685625,0.0
3453,1,0,0,53,201,0,-24.417276784091616,-85.97168052873766,0.0
3454,1,0,0,56,201,0,-25.377870696466818,-123.80502960762578,0.0
3455,1,0,0,55,201,0,-23.1503171184513,-127.65940343555644,0.0
3456,1,1,1,85,69,116,-27.073517050939525,-24.220266036104217,-26.13260932062538
3457,1,0,0,51,201,0,-25.47981929160596,-115.70971605712893,0.0
3458,0,0,0,201,0,0,-60.48658490755027,0.0,0.0
3459,1,0,0,48,201,0,-22.389832780278716,-117.71401212938336,0.0
3460,1,0,0,49,201,0,-22.64240358385817,-330.92797546545074,0.0
3461,1,1,1,55,57,130,-22.60464739647163,-17.65345736231867,-24.35349955275414
3462,1,1,1,53,29,93,-23.248705726704546,-7.85816534190227,-19.561361700496448
3463,1,1,1,54,28,123,-25.368255673418844,-7.351579028834922,-36.30340491838086
3464,1,1,1,51,39,154,-21.582769630279348,-11.341614927866386,-29.556130491833184
3465,1,0,0,50,201,0,-23.970014764905066,-170.6649593093679,0.0
3466,0,0,0,201,0,0,-79.77408344130357,0.0,0.0
3467,1,1,1,51,36,136,-22.504491628813025,-10.431813065293312,-27.738887181528135
3468,1,1,0,55,34,201,-22.72707976689751,-9.48069973622733,-45.482363983015496
3469,0,0,0,201,0,0,-47.9624790435825,0.0,0.0
3470,1,0,0,52,201,0,-24.6467127057049,-188.18849328257534,0.0
3471,1,1,1,50,31,93,-23.528450477578602,-8.547401290863881,-21.1027248852359
3472,1,1,1,50,29,86,-24.636499358594694,-6.968728713574642,-15.745697111199432
3473,1,1,1,53,47,101,-24.623298227974104,-16.351136006430355,-20.703837687593197
3474,1,1,1,55,40,152,-26.83636381100481,-12.629611888290352,-27.038188469661538
3475,1,0,0,48,201,0,-22.539473285821067,-191.38114774873307,0.0
3476,1,1,1,138,89,89,-37.40613855377758,-51.17277778096948,-17.492309011493024
3477,1,1,1,48,22,120,-23.654524489939593,-5.588803295032591,-19.51207925834806
3478,1,0,0,62,201,0,-26.830887347513197,-118.9789980973692,0.0
3479,1,0,0,49,201,0,-22.765433574412647,-145.77666945244277,0.0
3480,1,0,0,49,201,0,-20.93961306375984,-134.81271898417035,0.0
3481,1,0,0,51,201,0,-24.16943658190357,-144.39134587921063,0.0
3482,1,0,0,60,201,0,-22.78740149539518,-132.50945941481035,0.0
3483,1,1,1,51,21,156,-23.829771909015854,-5.917318091642761,-22.569651448795955
3484,1,0,0,54,201,0,-24.43474188844224,-194.3222844349826,0.0
3485,1,0,0,64,201,0,-23.85787400208361,-118.86385400824497,0.0
3486,1,1,1,57,40,116,-27.05609522428784,-11.298555129498492,-25.824874486629593
3487,1,1,1,82,34,145,-24.90248854920105,-10.669824015486226,-44.04699035500837
3488,1,1,1,55,41,133,-24.587583817780338,-12.49560611170455,-30.325059312672437
3489,0,0,0,201,0,0,-49.179298242395504,0.0,0.0
3490,1,0,0,51,201,0,-26.52719590512405,-198.31623264305145,0.0
3491,1,1,1,103,44,113,-30.192340897642545,-12.082521755858068,-27.076986715715403
3492,1,0,0,49,201,0,-20.757436168497097,-120.23256315729317,0.0
3493,1,0,0,63,201,0,-25.293968877904547,-119.48303866186471,0.0
3494,0,0,0,201,0,0,-49.423729961200834,0.0,0.0
3495,1,1,1,52,21,144,-24.93831628337297,-5.653564915514635,-32.27714292430092
3496,1,0,0,62,201,0,-25.225494433594058,-122.32417930555052,0.0
3497,1,1,1,51,47,90,-23.346585641183797,-15.639707316001177,-17.333377902544182
3498,1,1,1,55,41,102,-25.014735104783487,-14.026569965729077,-19.5107066075662
3499,1,1,1,67,30,119,-23.74496798368475,-9.00578058992334,-25.36208492869936
3500,1,0,0,50,201,0,-19.98032009023172,-139.67557330354094,0.0
3501,0,0,0,201,0,0,-57.398122904316025,0.0,0.0
3502,1,1,1,51,51,187,-25.710566180209383,-16.747145127651223,-32.404487969228214
3503,1,0,0,53,201,0,-25.805380723856683,-119.60520969409482,0.0
3504,1,1,0,59,23,201,-24.1850076059171,-6.188816830386617,-36.82268551732517
3505,1,0,0,84,201,0,-29.027481635821026,-151.98309905170066,0.0
3506,1,0,0,52,201,0,-24.04831123238841,-119.05435302715333,0.0
3507,1,0,0,46,201,0,-23.743015294335414,-150.82125063011165,0.0
3508,1,1,0,55,34,201,-24.402524251808565,-9.00962897067671,-47.07217752746034
3509,1,0,0,62,201,0,-26.56239037644817,-128.20177256116793,0.0
3510,1,0,0,46,201,0,-21.12819401117847,-71.72031266986761,0.0
3511,1,0,0,50,201,0,-23.445868206489656,-140.7716850495313,0.0
3512,0,0,0,201,0,0,-53.53472042159565,0.0,0.0
3513,1,0,0,50,201,0,-23.42998812800107,-123.31157791328677,0.0
3514,1,0,0,57,201,0,-23.99387518874801,-202.69406734590635,0.0
3515,1,0,0,64,201,0,-22.927004054261165,-116.8780602536977,0.0
3516,1,0,0,52,201,0,-21.04428999932345,-151.74645676481123,0.0
3517,1,1,1,91,35,115,-28.78177352295454,-9.952289701565906,-26.763278600434536
3518,1,1,1,69,41,95,-28.75036688709122,-12.640667239476695,-22.139356331999153
3519,1,1,1,51,27,71,-22.390974204132853,-7.264836098743388,-12.43516997743242
3520,1,0,0,60,201,0,-21.338444034034456,-126.66130865304784,0.0
3521,1,1,0,52,25,201,-22.52400599182024,-6.342230816110906,-50.97671094741318
3522,0,0,0,201,0,0,-44.40829985573186,0.0,0.0
3523,1,0,0,42,201,0,-19.809854697722773,-198.09173093380994,0.0
3524,1,1,1,49,49,98,-22.307947171740597,-15.906179926419826,-22.33317687778139
3525,1,0,0,53,201,0,-23.593872466806523,-176.4719525379337,0.0
3526,1,1,1,52,53,93,-22.500379289472075,-16.946894529252543,-22.451525249311686
3527,1,0,0,56,201,0,-26.24669520917206,-135.9593260674248,0.0
3528,1,0,0,55,201,0,-24.987069213828672,-121.35847775086584,0.0
3529,1,0,0,77,201,0,-25.003067630757773,-104.20969646161903,0.0
3530,1,0,0,52,201,0,-23.53087403232206,-145.53868714623488,0.0
3531,0,0,0,201,0,0,-71.26758150046925,0.0,0.0
3532,1,1,1,56,39,91,-24.16646953673828,-11.81213845056282,-17.15901936784993
3533,1,0,0,52,201,0,-25.892709036459408,-124.10656757728171,0.0
3534,1,0,0,53,201,0,-22.01105934194105,-123.16265227939074,0.0
3535,1,0,0,83,201,0,-25.935306202303874,-119.3377814824375,0.0
3536,1,1,0,50,24,201,-23.87931842024754,-6.826758270741878,-44.708069245751254
3537,1,0,0,50,201,0,-20.962862535898743,-352.12785741767175,0.0
3538,1,1,1,51,30,99,-25.38676082132434,-7.83179816100598,-22.296581981533684
3539,1,1,1,70,53,105,-26.48276968251795,-18.753217147291537,-23.29469032535092
3540,1,0,0,50,201,0,-24.226287842563558,-141.09506025914692,0.0
3541,1,1,0,54,25,201,-25.358951106786606,-6.532834213532681,-123.6899310755481
3542,1,1,1,47,20,93,-19.02446982038334,-5.546717165887083,-15.303925978760985
3543,1,0,0,50,201,0,-23.544044032143013,-242.96676338511455,0.0
3544,1,0,0,51,201,0,-24.800009164183294,-273.967673298577,0.0
3545,1,0,0,50,201,0,-23.488085119414986,-166.2737375076408,0.0
3546,1,0,0,112,201,0,-27.64827162833266,-74.73842312237849,0.0
3547,1,1,1,51,22,118,-24.278128918707647,-5.597734118125902,-25.604270972595295
3548,1,1,1,54,30,108,-24.23502853531457,-8.923256645521384,-25.987907807706776
3549,1,1,1,133,52,110,-35.1960302096046,-16.513020851708106,-20.874919526440266
3550,1,1,1,53,25,111,-24.640069313686467,-6.512226289121124,-29.568639588768477
3551,1,1,1,54,33,151,-25.200835052245733,-8.46202189299444,-27.330418802764854
3552,1,1,1,51,47,88,-24.725947600650535,-15.540473870817602,-17.716393491291598
3553,1,0,0,51,201,0,-23.94935266088418,-216.88552223008213,0.0
3554,1,1,0,58,72,201,-22.150669878465813,-36.406432587894,-60.46588120144296
3555,1,1,1,53,39,114,-22.647291042621358,-11.029014932201799,-26.667414130773004
3556,1,0,0,54,201,0,-24.418170632533556,-125.24839876135336,0.0
3557,1,0,0,56,201,0,-25.580217093741318,-118.76311396942582,0.0
3558,1,0,0,50,201,0,-23.48203453333138,-127.12806746563324,0.0
3559,1,0,0,48,201,0,-23.48398969674759,-208.0145091753964,0.0
3560,1,1,1,55,35,121,-24.750332661981094,-9.632978291175453,-23.431808400194406
3561,1,1,1,61,39,93,-25.27590710038812,-12.00267212005205,-18.93393125919016
3562,1,0,0,52,201,0,-22.828376445672852,-285.45158785477827,0.0
3563,1,0,0,51,201,0,-24.75627331489574,-126.17244511588795,0.0
3564,1,1,1,51,31,128,-23.61531033975427,-8.816662130056642,-26.324906903983525
